id,name,start_date_local,start_latitude,start_longitude,type,distance,summary_polyline
28,name,2019-04-14T17:55:55Z,40.678569,-73.944216,Run,8715.3,_`hwFjfibMPBPMf@I`@HRC?HX?^Hh@GEPEvCKbAA\HHCRH|@E`@]|@ALb@r@SPAHD^AZYnARxAW|APn@NPDVBhAAJSTWJG\@ZXv@BN@b@AFGBAVMRET@x@Eh@D|@E\@h@EnAFh@EZUBEJGn@@^ZdBIl@Cf@c@|@c@l@SRAP@RDL@RKh@Up@O~A?b@LH?Pc@hADDAPUbASb@DPOv@DPFp@[z@GXINI@VAb@JhANv@^BHVPTAZTV?fBj@v@J@P\?n@NvA?TJPVf@\`@Il@XNCZF^Tt@BLFNRt@`@n@Jz@CzAt@l@GxAJLHLXTPXNz@ILFJRh@`@n@Jn@BAFH?PTlALZJp@HLHHPTFrA?TLJRHGlA[DHFGNBXENF`Ba@GDr@Kn@DtBObASlAi@tABTIj@CbAURBbAMb@Uh@AfAOx@ATTD\Z|@BlAERFNCT?FHDFf@r@TLZ\X^Vv@RdAMPDhAKn@DbAKx@S@TLTNP`@`AJh@ANc@r@sAp@k@F_@HQTMXIJG@SMMC[Rk@DiBt@w@I}@FQV@~@CDcA`@]^K@GGc@LqAv@WTu@Ek@[YHEC_@VO?k@MYTWJQVULQf@e@j@EJi@f@Gb@MPa@bAWZERE@K\OHMf@U^_ARc@BmACc@Nk@`@{@Fg@Mm@Cs@[QQe@IU?UMmB?QH}@v@[n@u@j@e@Jk@Bc@JU?QK]gAUOq@o@GSByAG}@h@{@@I[_CZaBPi@BkAT_@`@cBp@oA?SQWCUL}BNmAXmAV_ADiAFe@Li@@WJ]Be@LUDo@VaBTq@NiANiDh@gD@kAGa@D@BiALaAJa@BaACWBM@JJo@NYBeA`@sBGuBGSBQJUIm@BSJUAMNWAKECBEAS@GIi@DW@UFa@@_@Gi@Lo@@YEs@FsACiAEMBQ@_@ViACsABw@Ja@ScBH{AP{@Ko@P]D]I}ALi@?sAH_@GuACuBA[J]@g@IOWG]@YL[I[HcADYEq@k@o@LcAE]DIESWQJu@F[AUJUKa@c@_@Kc@?s@Ma@@YG_@LQZ?I{AROIQ]MG?KWPs@HOC_@LMKIYIIaABs@NSEWk@]\_@RO?WI[Be@c@YJ{@Go@g@cAPgAF
29,name,2019-04-13T13:10:47Z,40.678791,-73.944236,Run,25753.1,mahwFnfibMe@m@]XWc@{CI]wBm@{@}ArAcAGaD~@gBEiDX}@d@sANkBOeEhAuNrBsHHkBxAkAk@mLlAsAr@gRdA_OnCsGTIx@yA~@{AK}@aAiD{EoAiCk@h@yEx@{Ai@kUfEaGUaD~@eC`@uIfAU]cCn@k@_@y@t@gAa@cFlAgCVq@[}Dv@_AI?[Uh@yB~@yBAe@a@cBt@{APeFMmDhBGo@g@j@eAaCTu@i@qCi@a@mB|@cBCkBrBuAn@{@GqIbGsC^gBdBg@PL[{GxDFXo@?cCj@kCvAoBByBnAQeAoA]}@`AaF`@oChB[i@qBAyLrA_\}Hs@f@x@aAaAj@_@zCGvCm@bAy@Z}BcAoBJkCcB_ARoAs@kADuHwCiO\iNeKwDmEeC_@qAqBiJiJ_BiCqBgAmDaFyG_FgHiDuAbFeEpJw@zCqAlAAjAi@j@NZROC_As@Sj@]q@}BXAHe@aF{BkB_CqDyAyEqD_CqBaCkEqAXD\?}AiAyBoEaCW^PHw@o@aAt@eBg@[x@w@Qh@lB?xA|@lCnB`CrAh@jFtHvBjBvBTJ~@jANC`@~F~Dj@jA`Av@nD~Ad@`AlDhCnAb@bAvCz@bBdAXfF~C~GzEjDnDLf@hAK~AvBWRRj@|CjBZcElA[]_ARi@r@]`DpA`@n@h@vBJxCx@b@qC`BReCfBKLi@q@oD{CiBH[Ui@[^H_AQk@aCkBmDoAoAgBmDsCyCwE}JaHIm@cCcAkDqCW_ASADjBbCgDpBqExDuM~Cf@Z`AzAF\xAjALp@t@b@Qt@zB~@TrBtALdAt@PDZ~@Ul@XpAzEhAr@k@d@|DlBfArAdB~BjD|ArAXjAlCpAv@fAc@MsBjAQVyBnBuC~AfA~AzBtEf@~@UjBrAnFx@fE~A|CIt@r@jDFpAh@G[MVVl@nAM~DrB|BIv@n@tFhAtAm@tBxBjAGrA`AtEr@tBi@z@TbBsAlDXrC`@nAyATP`B{@tAX~C}@~@PnJeAfE{Cx@Zf@qAt@i@hKyEUAh@NhCwARVxAeBjB[n@{AVd@Sb@Fz@jA~@BhCvH{Ax@oAhCDrHyArLGtBuAe@ZdBMn@\~FkArGKEm@nFC|I{AbCNTm@fEm@nHMh@MRQjBTvBgAfBZnBeApI[fAr@l@QdBzGlAt@P|@pBlAKRr@DjB{DbA_A~@Cy@v@\~@r@\Ji@
30,name,2019-04-11T17:34:54Z,40.705521999999995,-74.010366,Run,9738.6,ohmwFxcvbMvAl@LPb@RAF^j@r@EOGGDKd@IJc@uAFYEQm@s@i@Mo@Ti@q@Oi@MQuAOMJGA?aAGc@i@Y]k@U@GH]fAMDISMAe@uAMQOGEOREP_@GCDKAVO`@q@j@g@YSWc@?ARQX@J]h@p@UF@IFEZaBcADCw@Mm@]Mw@`@_ARiAKMPUEKmAIeCkAa@eBU_@BBEDiAMiAjAISSIOHQCLa@KWKHUMUBA_@@FG@g@DMMOCIMBQEYII]yAFa@Cy@D]N[Fa@b@k@h@a@HWr@m@JQVUb@aAhByBdAgB\]b@aAl@s@d@S|@oAL[p@q@n@eA|@cAd@w@`@e@l@g@x@wAf@i@Pa@|AcB|@cBb@Y~@oAl@i@fA}AFQz@eAt@cBXWVc@XUZm@dCuCJYf@q@dBsBZu@vBgCj@e@rAsBv@y@Vi@fA}AX}@tAyB`A_ArA_@lAJbAEdAQhADnBCfCVbCHn@EZWlBGT\d@Jt@Ev@UjBB`AShAZ\KXJr@KZPZALq@|@cBXu@Z_@NCJJ`@bAr@Xj@Dn@ErAVdAl@f@JP@ZKDJ?XHR@PCMEHFZ^f@f@Ub@FK?Fd@x@p@b@BZDBJRR^RX`@LDp@FLM@c@GMRYf@yA^wAN[@EGKb@iAXaBFu@Rs@f@}@XoA^}@Dg@^U^u@Nc@v@_EFi@Pk@Hs@V_@BMZgCx@kATSV}A?]Za@j@{BJWR_ABe@h@qANm@NuAPWXeAZ{@Pw@Zg@BUXa@La@JkBd@u@H]?_@Xw@Da@^}AHoBTq@IYPSn@Ud@k@Ac@WoAEa@@OF?BWLKO}@Je@@YFGDUCOB_@TQHYTyDp@eC@s@TyACyAPcBNu@GSVQRy@L{BLc@PmATeABkAr@mCHiBAo@d@k@DSV{BD}AZ}B@q@JaAX{@NsALe@r@qI`@_B?iAP}@LeBPu@\a@FaBLaATi@@aARIDQHuA?e@EkAFuAFOCQPc@@u@Xa@Bm@Hg@FAFM@Y?o@E{@DEE{@EUH[FqACUHqCAe@Dw@CkAIiALwA@w@R_EIYg@CEUWSQ@CPKFa@Ks@Jw@OS[GSBKG]KoABYTu@Am@Hy@FMAKHQ@cADKDeBa@Gw@E}BTEAUk@AXHBVIZ?VLCD
31,name,2019-04-10T18:54:13Z,40.679365999999995,-73.94582700000001,Run,6599.3,_ehwFlpibMFZOv@Md@DLE\Bb@C|@Et@IHAFBJAFJDDHI\FN?NK`@@p@ALK`@Cp@AJP`A?\Ip@Cf@?LJHCj@CF@HG\F@BTKr@Qr@?b@JDQJ?JEF@LIL?FITDLCHBH?VBFEFDPADHRBVARDFEv@BVCLs@PWZB\AJBJBZJN?^EPBp@H@FXILEd@ERH|AIf@OVMr@GVCd@E\BLINCPBPIJO|@Bf@GROVEXO^It@?bAQfA_@|DKb@Ih@?RJR@JKl@@DCH@FKRQr@OVOlAUv@Kr@ATY~@DFKVCTFNI|AEJe@\y@d@]Lg@AMBUM_@\_@EgB`@KAIKGAUJCGICQJi@Ds@RSJGPAJFZ?XH`@Bj@Lb@@n@FZCr@@VRt@On@A`@Xz@Hx@?LCHB`@CTNXNr@?d@Hd@Ep@Kj@AVLAFDZXN?`@Wj@KJITCd@Qh@YLODH`@Oj@IF@PNVYHWJQHuAGE_@D[NSVO@cAOc@H_@AIAKQIEONEv@EACTKPQH}@Da@s@@aAO_@@c@CUIGAOCCAQEO?k@EGI[EgAGc@BU?]BOAe@KKAMCKIm@@SCi@Ds@?eAWg@Go@Ok@BMGSASDGEBIQEYAyABq@Gw@GMBa@Mq@B[Co@ESCc@Qe@AO?c@CGFKAQAQID@CCm@@m@QuADOAc@OaBAg@BeAEg@Ke@?GQoA?YCG?OE_@?]B[CGFU?SY{AAUKk@BMEIEY?MK}BD]?]La@@O_@wBKS?IIQB_@Io@@OG_@?GEKEc@Bw@Gc@EgBB{@Ak@I]Sc@BMCc@BKECCMKw@@k@Kg@EgBESFSGUASCC?QGSEm@EW?k@DOLEnAKd@O|@Gn@Qx@IdACPKl@M|ACPQ^ELGHBLABDf@?z@]FWCe@?u@CMKK?SDICc@Mk@?a@EQGKBI?OFICE?g@ESAo@AEDSGe@BWXUTHn@ENETDNADALQf@Wd@CTKZ?HD`@GTDLK^ELBPXD|@Fb@@dAHr@Ld@Hj@G\EFDJA`@BFFf@@pANl@JD^ODDp@EEPFXAJBXIv@@v@D^E}@DIAs@DGAG^@LER@`@KX@JIFSBg@Cm@Hg@D_AFa@EQ?i@PWBMFGCIDK?ISUCQFQ?g@GOAKF[DIl@OBD^DLH
32,name,2019-04-09T18:54:55Z,40.67853,-73.94418,Run,9107.6,y_hwFbfibMTAd@[NAXJp@Bj@XNKdBNd@Nd@?HJT@~AAlBTh@Ej@VZAl@]RFd@G`A\HH^C^NjALf@MDFFILPj@KlD`@z@GnBPj@Tn@KVHzAE\VFj@?lAY~CHXKrABd@Er@@h@Gj@IPDzACvBDb@Mr@SpE@t@XV?FOx@@bAKtA?ZQpA@^E\IfBBh@ENGt@BlAIPBh@E~@FvAQn@\pAQjAU`@QfA_@h@Qn@@LGPDl@OTMhAJx@YhAa@~@DAGb@?\Y~@@|BY|A_@hAKtA@d@Wh@Gx@I`@UvBCxAa@pACZa@z@Kp@?v@Q`@WvBYp@Sz@ClAI`@[f@?f@B~@GnADj@GhASX[AIKYKEMDE[@I[_AKsAhAs@AKNIb@UVQl@yC\Ak@_@PDPSbBg@rAa@pCHj@\V@Ru@l@i@v@Gf@@hASbAaApB@JNLn@b@FP^FFPo@fBEv@[l@Av@{@jBDNGX_@b@Uh@O^JNURYjAe@jAIdAe@rABd@_@f@@ZF@ERc@fAa@lBo@jBOz@g@`BNr@Ji@b@YJQIa@`@eBF}@v@eBH_A?}@Pm@Eq@Dw@h@gAh@e@FUBiAZe@Lg@j@g@FaAVcArAyBF[Ig@Ne@GYHGECXi@IW`@S^y@BKAWN}@n@oBJe@h@u@JaAZo@OAZYJeAHOTE?WMYU]V?k@{BFe@Mk@@Mz@Ah@UTWJoAHOv@c@TYl@GLUAQQk@IaAo@kCOYAc@Va@H_A`@cBJ}A\}BHQ`@yB?cAHUPQJuBCHCMLWFs@d@iAD_@`@_A@UGo@Fe@AeB\m@Dk@Rq@BaAf@gC@s@Vm@JcCCa@@m@d@UBKA{@Gc@JgADmAJo@L[CEPWDm@PWBc@Iy@Di@T[BUSwADm@CU@m@BMX[BMCcAHy@KY@}@CIXk@KsAHi@JQ@USw@XSCkBQcA?a@DS?[HQD[IoBD]N[@a@Ac@MQmA\o@FWUKYQOUGMNu@[eACM\aAj@K]Bm@q@^DSKBSIY_@K?BHe@@yA^QIOc@[SXsAIgAR{@@gBDMBcAD[Ii@P[BQk@De@W}@Hk@MqBZOu@a@RYFs@OWD[OOLY@YUg@OWBo@U[@KGaAT
33,name,2019-04-07T19:52:13Z,40.678796999999996,-73.944221,Run,7492.4,mahwFlfibMCFXEN@DDl@MLSDCL?n@LpAJ`AGD@f@JTRLBNZD@l@M^Bf@Cd@Jx@AnABDPHBHCH@f@A^KP?\Fz@X^Az@FT?NBLEL?h@Hj@CFRFGXCVB\HT@NLH@ZCVBDALORAvAFb@Ar@BNC`@Nh@Hl@Id@AHBRd@BT@n@H`@?j@CLE|@?|@Id@@pAKbD?n@MdBBhBC|@M`BC|@D^AlAOtAAl@?`@CR?jADt@GjA?NC`@?t@IdADtAOlACv@@PGVAL@j@DDD?BNWjBQz@A\WtAIXGj@Sh@K^EnAOtAGVEtAQr@Id@GPC`@KXAf@K^?VGf@GVITOnACtAYjBEv@YhCo@xCKbASh@MRKf@OXOv@M`AEr@IZ?XGPC`@GRCn@Mn@OnAK`@Iz@EpAShB]D_@IGBELICe@]SCQFQLS^SNg@EMFIIM?SR?JGHDTC|@OTGDI@oA[SXKAQIMYGGAGIXFCII?KAHUCKKGAU?IOMOEDEGIA_@Dc@CM?g@c@WKYIc@?YMSAUI_@G[Wy@AIQGLEAMCMSEAo@ACGEB]GOIM]@o@Ga@Bi@Jm@J_@Bq@I_@@UFOT_@Fe@BKDcAP]?IAGKIm@Mm@[K@@y@Kk@?OD]Ag@Da@Ha@JITCp@Hf@Ep@A`@Mp@GNIbAOFEDQ\kBVq@Hu@?KCIo@So@Oo@BICAW?i@BWFS?[ZmATqDJeCPs@P]Rq@Lm@@{@?KG_@?SFYHQFa@NKLW?]Kk@R_@B]JOAG@G@s@J_A^{@Bc@A}AD?@IJIBGBk@GM@INq@Fs@Jg@?UD_ARm@DuAA{ADg@@GLSBM?a@Rm@D[?m@Ig@Ce@?uDE_AFq@Bg@C_AH_BA_@Ls@@W?g@B_AA_@G}@F]N_@DOGe@?mA@m@EKB_@AGDIF]Cm@Hk@?GGOMIUEWUe@m@IE[REPAMDCFDCFM?s@DaA@KEISL[E?@JODGEWEaAEQGUAKE_AAe@D_AAc@@QCWMEBAHG`A?d@MdBJl@@\Cf@G\DLIt@?t@E~@BJFBbAJPDb@EVD`@APDnBLVJH?FIDg@Hi@?UPMKa@?k@Da@@]DGAUFc@Ay@BeBPg@MOISGEm@AQMo@@]F{@E
34,name,2019-04-05T17:53:44Z,40.678674,-73.944366,Run,8640.8,u`hwFhgibMBDHCJIFSDEVGLDx@Db@J\G`@?`@Pp@C\FBF|@a@EJKd@EBFATLP@r@Ef@KL@TJxBEd@^RMdAAf@QPKESDOJpATHRBjASj@LNAd@LPEJMD?xAh@b@Hp@K|BLRHBBAFF@BDCREfDIr@GlA@~@Ix@?n@IPKbB?n@Gl@MlCAl@Gt@BXJRDPSlDOnAF`BCl@Bx@AZBZAV?~@Gd@Bj@KlBIr@BhAKn@Q`@Hl@EJ@DGBOn@Ip@GdA]lBQ~B_@xACx@[~CWfAKl@Cf@WnA?\BHXX^r@RBHPLHT?BD?PNNjANLND@dAMh@HZHLN^DVPpBd@P`@NNl@O^LLT`@KHIHBPPjAIHDFLhDe@RDTG?FJB`AGfBk@`@?h@G@EPB\Gx@HdBo@L?NELKj@B~Ac@hADnBWDBBH@ZJL@XJr@BtALh@FJr@`@h@p@~@n@\Jf@Gj@@tAQIFBBbAKr@ST@d@`@Ph@h@dA@JAHa@b@m@`@aBx@}@Zu@Rs@`@c@Fg@Tc@FSJsADKDI\C`@EFOLg@LK^KJYVUBELGh@i@lAMNENWJIp@OTIFc@JGVa@MW@IHCLKH[~@AT@j@Qr@OXy@Bk@IOBkAGOFa@XYH_@BoAZ{@BwB^e@IiA?cBY_Ac@g@_@GOgAG_@@gA\WTYd@SNU^[TaBf@o@DUGO[A[a@KK[[e@GSA{@Bw@AUBGZWBOB]Ee@]i@JMDM?GMa@KIZ{@NeAZcANaAj@{@DWXi@P}@H}@C_@B_@XkAb@gALQRk@?IEGg@Cw@WFODQ?o@Vq@JcAT}@PQNg@LqBCg@?y@Nc@PgA@QE}@R_AHKH[Hw@Iq@FMJg@@w@LeAFY^u@F]Fs@Jq@?i@Ta@H}AAc@KeA?a@Le@Js@AmAB_@Gs@DEFQA{@Hy@GaCDq@Fa@B}BNqABy@Gs@@oADi@CmARiB@g@Fw@?YGm@Di@Ag@XiAFk@OiFFq@EG]D]Ey@k@_BAOB_A]gA?c@GWBk@g@Q@{@^w@CgAq@WGm@Be@Ec@Bq@Ca@Hi@Xe@HOGSUOEa@D[EWFg@YWIa@FSCq@Pm@g@iATa@@[Qw@A_@Ge@Yc@IcCA
35,name,2019-04-03T19:33:42Z,40.678775,-73.94426999999999,Run,8859.5,iahwFtfibMBDvC]VD^PpBGPLHA~@RDD?VE|AIr@?h@BPZl@Dd@?l@EXWf@Cp@KNI`@Dt@WrCJdAUbC?ZCZ@ZGj@Bp@JZHbBAVOr@ZpAEZBRHR?JETUb@g@bBEbBBb@KlAKZDZAXo@jC?rAYfB@x@I^?VKr@?PINEv@Mf@K|@YfAA`@MVGr@KXE\KTCBAPBDCh@Ib@A`@Od@AZFF?P]fC]|@Cf@Sz@Ex@DVv@TT^RN\HdACBJ\Rb@FpAh@VDTRfBNXNDL\BpBb@^B^Lh@Ap@Md@g@r@NVC|@PNAVQVIzABj@EXWNAxAL`@Gl@{@\UNFHTR@f@Qz@Cn@OXDfAGh@Qz@GNOLAt@AR@PH`Ag@^IbAGTI^?v@K`@@REBGFCZBn@KT?l@U|@@t@MZOt@E`@Mp@@r@Kh@CZOh@Ax@O`BGZGHBH\Hp@Vj@CbBI`@NZfAt@?HT\`AT@FXDZCLDDG~@MjC?j@ONMJ@RND`@AJHPB^Lh@P\CV]d@i@Xo@n@MBICo@TWRGLSJm@HUHQP]Ae@VoAZSI}@JKLQx@SDa@Rm@Fg@d@o@PcBfAMBoAQ_@Iw@Dg@Jc@f@a@\y@fAOf@KDM\Y`@Wr@c@z@SZYViAr@qAFa@Ly@d@QPcAHeAUc@W_A[U?aB_@e@DUIWLSXS`@k@j@KVmAh@a@Aq@NM?IGWw@GIUIS[Ss@e@SQCMKEQ@SIi@?e@CYB[Js@T_@TiAHg@BmANe@NaBCs@Rc@Hg@Zq@LaATm@Hq@Rq@P{A?UDCHc@DcANm@?c@Jq@^uAB_ALYFeAH]XsBHUZ_DNs@LaAF_@CW@WVy@LuAb@aBFyAZoBJ_BHs@@q@G}A@s@Fg@HgAAiADk@@w@F_@Am@DeBH[Be@@s@EgBOm@e@SGBKOS?EEMBMTYDeAk@}@QIBORGNMBuAu@K@a@^E?UYGs@AYHw@Cu@NgAG_A@UCEGg@J]?g@FgAJQEq@IKKAAMLUCGDoAZoB@k@CoA?_@ISQSUo@UM]Ci@LM?MEi@e@W?IGa@F]KO?k@Zc@?_@Nu@_@UF_@G]Da@CeAc@UD[NcABq@Ss@?_@Ek@[ADOBgAJICMWIEWKYLISIEmANMLAJ
36,name,2019-04-01T18:26:13Z,40.678532000000004,-73.944139,Run,9093.8,y_hwFzeibMJAFF@Q`ACKFj@Dh@Tl@E~@HTLdBPnBAb@GVF@PdBEHBDNHH^DNAd@Qb@Fb@Ed@XlACf@HPABMDLNL@FCZB^I|@Jp@Cn@H^?v@L\UpBGdB?\Jd@OH?RMb@E`@Lt@GIB`@CPNdAUpAKTFr@MnB@XOvAHXEBKl@Dl@Gh@Jj@BdAG@GZ?RHB?FObDDb@If@Ut@KtAWjABvAKHEb@]fAErABj@K`@Mv@MhBI^Cv@KVE`@@d@Cd@EB@LGIQNSxBGP?h@HTSTQl@Bl@WhBBEI|AWxAAp@ERWb@C`AW^JJGr@W\Ep@IHCL?TI\DrAGD?`@GP]d@@vA_@RCRA^BRCx@DXPNlANZX^Nn@@p@Vv@@x@z@f@MRHVZXClAf@n@JLTKtBBZEh@DZr@n@Pj@b@Z`@hA^XlAMp@Jf@^PRj@Ph@MX?j@R~CHbB^d@Ej@g@bBm@pALLNF\\|@^Jb@?HFB\e@jBHb@J@XVb@Hn@Ih@SfA{@Z_@dCE`@KnAm@l@Ij@?lAt@JTDb@LTr@z@t@p@^JlALj@CVMPYBUHOB]f@i@LYEk@Ki@OQg@SwA?k@Cq@c@KW[WQBe@VoADYMS[Gu@s@eCSSK@JWEE@QCGIM_AOMYG}@R}@@[Km@_@S_BAoA^m@d@c@DQNMAa@W{BZkAZs@Gy@`@[BSXSJuAIKMUcAGKWQKUW@[Xs@Tg@b@]LKRIFs@Zw@Ny@n@eBv@a@d@MTKCEG@KcA_@Wm@G{@B{@NUD]IgAF{@L_@Eo@VaA@{@TqABaAFFHIJe@r@sABeATu@JwAT_@AEBIA[Z]P}@AQIMgAGBa@\eBJKFWNkBLILe@CuAFJBMFADKEm@DO@a@JWBe@L[Hg@@gA@FFOFcALs@HaBFCFUCYH[?cAPi@Di@ZaAJcACo@L]Hk@?oBDWCoABECWDUKc@Jw@?YPy@DaDJ{AC{@Bu@Ec@RsC?aALcEGoA@wADq@Vu@EwBNwCBgCGoA@u@IM]A]OUg@KEgANSEUBs@WsA?]Kq@Ca@OYVw@AYFs@s@]IaBAEEs@BiCj@GA_@u@YKMPq@Nq@Ac@Wm@Om@\OBo@aAgAb@u@@k@Sm@FWEYc@
37,name,2019-03-22T19:07:28Z,40.678604,-73.944123,Run,8649.6,g`hwFxeibMr@AHK`B^`ACNHLX?J_@n@?r@Ez@Bx@Q|BDj@CdAG`@@hAM`CK\En@BtATz@Md@Dr@E`B?l@GNEj@IVBt@EjAFn@G~@DbAARKRA\IJMbC?JLp@AXFh@CHe@j@?nAO`@CTQZGZMrASz@@n@IP?JOR?JWr@IjB_@`B?^QxAGRYzBUfASlBGx@Ap@UhA?RShAUpC[rA?n@K`@Cr@Kd@I~@?f@BFCr@aAjDQjBKd@?`@WfBAp@Qr@Iv@Cd@FVEDFVc@[u@Ku@[_@X]Nk@l@SHKLJE_@BAHwAb@_CKQ?CDWGAHWL}AKm@Js@Os@Xy@JaAf@yAVUP}@OQDi@AWNs@N_@PY[OGeAHi@RYh@ANYAQEDBGK]Mk@@w@RCEQV_@UWAs@XQ?@FGJ_@CcAXgCLIQBH_@LK?GNcADqAf@e@BADk@L[Ak@Lm@m@w@T_@?cAV{@b@WEe@@UFWXs@@AJKEES}AXm@Gg@YQJIN]JUZmAl@a@BkAIkAP[QE_@Dm@d@kAES@SJO?GEqBEOKI?IFa@AQHk@?[BGKoAF}AJm@G}AF_@GeAOMAM`@wA@OAO]i@CO?[Ba@Gq@GI?GMGBQIQQ?ZQIc@DQI_@IEGMOiAEONWFGEc@BQEc@UEO[Bg@Po@GgAOeAAg@DSK}@OUGe@Wa@Aa@SW@GGOGEBE@[Xe@Ic@MSJQ?EG?@Kx@a@vAGPY^JJAb@]HAPONHJAbAYZHX?`@UHABDVGDGHP@GP?PBJIAIFCZDFMl@Bj@IX@^Kj@Av@_@bACXHt@[v@?ZS\Gd@FCKN@JGpA@pAYZDvASCB^Md@GHIxAOLBHI^Cr@BbBGxAZh@Y`@Bl@Qn@?p@IlAY^B|@WlB?TMh@c@FFPIn@HTMf@?RI`@AROf@KxAFh@I^S\Ch@DEEXS`@@ZOt@Dd@AbBa@nABt@c@lB?j@m@?a@FWH}@XmAAy@Ec@Pc@Bu@XaALcB?OMM@GEa@AUJ_@EmABi@Z{@@SUm@?{@I]NWEYDIHsAFMDAjACXHf@@LOBwBFg@Ni@Cs@EY@ECw@Hc@DuAGM?_ACGBOA_BHe@@i@Fu@CsANu@JQAIG?FGCO@k@H_ADSHEjAHNJ
